"SiteId","SiteName","MonitorDate","AQI","SO2SubIndex","COSubIndex","O3SubIndex","PM10SubIndex","NO2SubIndex","O38SubIndex","PM25SubIndex"
19,"觀音","2017-12-26",76,10,5,NA,57,16,31,76
20,"平鎮","2017-12-26",60,4,6,NA,48,19,35,60
21,"龍潭","2017-12-26",64,3,5,NA,42,15,36,64
22,"湖口","2017-12-26",59,6,5,NA,44,15,39,59
23,"竹東","2017-12-26",74,6,5,NA,32,14,33,74
24,"新竹","2017-12-26",55,6,6,NA,41,23,35,55
25,"頭份","2017-12-26",78,3,NA,NA,44,37,NA,78
26,"苗栗","2017-12-26",86,9,7,NA,52,25,34,86
27,"三義","2017-12-26",90,4,5,NA,53,27,46,90
28,"豐原","2017-12-26",86,6,7,NA,57,25,47,86
29,"沙鹿","2017-12-26",79,6,6,NA,55,25,44,79
30,"大里","2017-12-26",98,9,11,NA,73,50,46,98
31,"忠明","2017-12-26",114,7,9,NA,62,38,44,114
32,"西屯","2017-12-26",106,6,7,NA,62,30,50,106
33,"彰化","2017-12-26",109,7,8,NA,58,32,39,109
34,"線西","2017-12-26",110,13,NA,NA,63,29,NA,110
35,"二林","2017-12-26",110,16,8,NA,62,24,39,110
36,"南投","2017-12-26",145,10,9,NA,80,42,58,145
37,"斗六","2017-12-26",133,13,8,NA,85,30,77,133
38,"崙背","2017-12-26",132,10,8,NA,82,24,48,132
39,"新港","2017-12-26",141,9,9,NA,92,23,64,141
40,"朴子","2017-12-26",135,10,8,NA,103,23,64,135
41,"臺西","2017-12-26",94,4,NA,NA,57,9,NA,94
42,"嘉義","2017-12-26",154,23,8,NA,94,34,67,154
43,"新營","2017-12-26",151,9,8,NA,103,28,51,151
44,"善化","2017-12-26",146,11,8,NA,85,26,64,146
45,"安南","2017-12-26",151,9,9,NA,96,32,80,151
46,"臺南","2017-12-26",152,9,10,NA,90,34,61,152
47,"美濃","2017-12-26",145,4,7,NA,92,19,71,145
48,"橋頭","2017-12-26",159,9,8,NA,100,33,74,159
49,"仁武","2017-12-26",156,13,10,NA,103,42,90,156
50,"鳳山","2017-12-26",151,10,11,NA,105,40,NA,151
51,"大寮","2017-12-26",146,11,8,NA,84,36,93,146
52,"林園","2017-12-26",146,17,7,NA,85,39,146,125
53,"楠梓","2017-12-26",161,7,8,NA,114,32,33,161
54,"左營","2017-12-26",157,11,11,NA,109,39,108,157
56,"前金","2017-12-26",162,10,12,NA,106,44,115,162
57,"前鎮","2017-12-26",160,16,NA,NA,105,48,NA,160
58,"小港","2017-12-26",153,33,9,NA,94,70,77,153
59,"屏東","2017-12-26",152,10,8,NA,88,28,67,152
60,"潮州","2017-12-26",158,16,8,NA,93,26,132,158
61,"恆春","2017-12-26",58,4,3,NA,34,3,45,58
62,"臺東","2017-12-26",66,3,7,NA,40,11,30,66
63,"花蓮","2017-12-26",64,4,6,NA,36,16,36,64
64,"陽明","2017-12-26",48,7,3,NA,21,4,42,48
65,"宜蘭","2017-12-26",79,4,6,NA,51,12,32,79
66,"冬山","2017-12-26",61,3,6,NA,47,21,29,61
67,"三重","2017-12-26",61,9,15,NA,61,42,NA,59
68,"中壢","2017-12-26",61,6,11,NA,52,32,NA,61
69,"竹山","2017-12-26",157,6,7,NA,83,25,118,157
70,"永和","2017-12-26",65,4,6,NA,42,16,NA,65
71,"復興","2017-12-26",154,16,17,NA,105,51,NA,154
72,"埔里","2017-12-26",153,9,9,NA,68,51,90,153
75,"馬祖","2017-12-26",123,7,5,NA,75,11,108,123
77,"金門","2017-12-26",114,10,5,NA,76,16,64,114
78,"馬公","2017-12-26",79,3,5,NA,53,6,51,79
80,"關山","2017-12-26",58,3,NA,NA,40,12,29,58
83,"麥寮","2017-12-26",114,6,NA,NA,99,16,NA,114
84,"富貴角","2017-12-26",67,1,3,NA,50,3,46,67
1,"基隆","2017-12-25",105,7,6,NA,61,15,45,105
2,"汐止","2017-12-25",132,13,7,NA,76,43,44,132
3,"萬里","2017-12-25",142,9,6,NA,101,9,61,142
4,"新店","2017-12-25",134,10,7,NA,79,17,44,134
5,"土城","2017-12-25",119,11,7,NA,79,22,42,119
6,"板橋","2017-12-25",116,10,8,NA,80,25,43,116
7,"新莊","2017-12-25",96,9,7,NA,78,23,44,96
8,"菜寮","2017-12-25",117,7,8,NA,82,33,41,117
9,"林口","2017-12-25",131,7,6,NA,88,25,44,131
10,"淡水","2017-12-25",114,10,6,NA,76,11,41,114
11,"士林","2017-12-25",116,9,6,NA,76,17,47,116
12,"中山","2017-12-25",116,9,10,NA,89,46,41,116
13,"萬華","2017-12-25",129,9,8,NA,79,29,40,129
14,"古亭","2017-12-25",113,11,7,NA,80,27,43,113
15,"松山","2017-12-25",123,9,7,NA,67,31,40,123
16,"大同","2017-12-25",56,6,17,NA,NA,56,NA,NA
17,"桃園","2017-12-25",130,10,7,NA,82,20,41,130
18,"大園","2017-12-25",121,14,7,NA,97,24,43,121
19,"觀音","2017-12-25",146,13,7,NA,91,20,42,146
20,"平鎮","2017-12-25",114,10,7,NA,82,20,42,114
21,"龍潭","2017-12-25",127,9,6,NA,NA,17,45,127
22,"湖口","2017-12-25",118,10,6,NA,80,14,45,118
23,"竹東","2017-12-25",127,7,6,NA,71,16,45,127
24,"新竹","2017-12-25",118,7,7,NA,80,20,42,118
25,"頭份","2017-12-25",123,9,NA,NA,78,28,NA,123
26,"苗栗","2017-12-25",120,9,7,NA,79,30,44,120
27,"三義","2017-12-25",119,6,6,NA,68,15,48,119
28,"豐原","2017-12-25",93,4,6,NA,60,16,46,93
29,"沙鹿","2017-12-25",106,7,6,NA,72,20,51,106
30,"大里","2017-12-25",93,4,9,NA,68,37,44,93
31,"忠明","2017-12-25",123,7,8,NA,65,36,45,123
32,"西屯","2017-12-25",123,7,7,NA,71,22,64,123
33,"彰化","2017-12-25",138,7,8,NA,77,25,44,138
34,"線西","2017-12-25",145,11,NA,NA,87,19,NA,145
35,"二林","2017-12-25",126,10,7,NA,87,17,47,126
36,"南投","2017-12-25",131,7,10,NA,74,33,44,131
37,"斗六","2017-12-25",149,7,7,NA,77,25,74,149
38,"崙背","2017-12-25",152,10,7,NA,105,23,58,152
39,"新港","2017-12-25",137,9,7,NA,99,20,64,137
40,"朴子","2017-12-25",136,10,6,NA,110,22,77,136
41,"臺西","2017-12-25",152,7,NA,NA,107,10,NA,152
42,"嘉義","2017-12-25",152,16,9,NA,92,34,46,152
